accident_id,city,state,latitude,longitude,cluster,risk_score,hour,casualties,accident_severity,weather,visibility,road_type,traffic_density
5455,Delhi,Delhi,28.704122,76.990236,1,0.65,8,5,fatal,clear,high,highway,high
5456,Delhi,Delhi,28.499336,77.182359,1,0.1,23,0,minor,clear,high,highway,low
5457,Bangalore,Karnataka,13.19161,77.693712,1,0.1,1,3,minor,clear,high,rural,medium
5458,Kolkata,West Bengal,22.652824,88.259113,1,0.3,16,3,minor,clear,high,highway,high
5459,Chennai,Tamil Nadu,13.177969,80.157725,3,0.45,4,3,minor,rain,low,urban,low
5460,Bangalore,Karnataka,12.811641,77.405098,2,0.65,20,4,minor,fog,low,rural,high
5461,Mumbai,Maharashtra,19.268149,72.863616,0,0.45,12,0,minor,rain,medium,rural,high
5462,Delhi,Delhi,28.848744,77.282225,3,0.65,23,3,minor,rain,low,urban,high
5463,Hyderabad,Telangana,17.340151,78.302936,2,0.45,16,2,minor,fog,low,urban,low
5464,Delhi,Delhi,28.594716,77.009833,2,0.65,11,4,minor,fog,low,rural,high
5465,Hyderabad,Telangana,17.477966,78.408439,1,0.25,19,0,minor,clear,high,highway,medium
5466,Chandigarh,Punjab,30.64723,76.823507,0,0.25,2,0,minor,rain,medium,rural,low
5467,Mumbai,Maharashtra,18.976276,72.700021,1,0.3,0,4,fatal,clear,high,rural,medium
5468,Chandigarh,Punjab,30.756658,76.756763,0,0.45,4,2,fatal,rain,medium,rural,medium
5469,Delhi,Delhi,28.747166,77.153824,2,0.8,10,0,major,fog,low,urban,high
5470,Chandigarh,Punjab,30.722738,76.702465,2,0.65,6,1,minor,fog,low,rural,high
5471,Kolkata,West Bengal,22.463104,88.215734,1,0.1,2,1,minor,clear,high,highway,medium
5472,Kolkata,West Bengal,22.614065,88.246696,0,0.45,14,0,minor,rain,medium,rural,high
5473,Mumbai,Maharashtra,19.023259,72.828439,2,0.45,0,1,major,fog,low,rural,low
5474,Pune,Maharashtra,18.604914,73.709339,1,0.5,11,2,fatal,clear,high,rural,high
5475,Pune,Maharashtra,18.688131,73.843993,1,0.3,15,2,fatal,clear,high,urban,low
5476,Pune,Maharashtra,18.532926,73.783952,3,0.65,15,2,major,rain,low,highway,high
5477,Chennai,Tamil Nadu,12.94741,80.228573,2,0.45,20,0,major,fog,low,rural,medium
5478,Hyderabad,Telangana,17.509662,78.537405,2,0.45,12,1,minor,fog,low,urban,low
5479,Delhi,Delhi,28.550687,76.981964,3,0.65,16,0,minor,rain,low,highway,high
5480,Pune,Maharashtra,18.677604,73.963386,1,0.25,9,1,major,clear,high,highway,medium
5481,Chennai,Tamil Nadu,13.193623,80.18198,0,0.25,12,1,minor,rain,medium,urban,medium
5482,Kolkata,West Bengal,22.477502,88.258331,1,0.1,3,1,major,clear,high,rural,medium
5483,Pune,Maharashtra,18.504215,73.754048,2,0.65,6,3,fatal,fog,low,urban,medium
5484,Delhi,Delhi,28.777168,77.067295,2,0.8,9,3,major,fog,low,rural,high
5485,Chennai,Tamil Nadu,13.041367,80.159813,2,0.45,5,1,minor,fog,low,highway,low
5486,Mumbai,Maharashtra,18.908225,72.744316,1,0.1,20,0,minor,clear,high,rural,medium
5487,Delhi,Delhi,28.86418,76.889676,0,0.45,15,2,fatal,rain,medium,urban,low
5488,Bangalore,Karnataka,13.018429,77.600969,0,0.25,1,1,minor,rain,medium,urban,low
5489,Mumbai,Maharashtra,19.134897,72.957025,3,0.65,0,2,fatal,rain,low,highway,medium
5490,Mumbai,Maharashtra,18.985499,72.774535,2,0.45,0,2,major,fog,low,highway,low
5491,Bangalore,Karnataka,13.187209,77.508319,1,0.25,18,1,minor,clear,high,highway,medium
5492,Mumbai,Maharashtra,19.27026,72.811365,2,0.65,20,0,minor,fog,low,highway,high
5493,Bangalore,Karnataka,13.176114,77.454759,3,0.8,8,3,major,rain,low,highway,high
5494,Chandigarh,Punjab,30.612514,76.703121,3,0.45,3,1,minor,rain,low,urban,low
5495,Delhi,Delhi,28.484492,76.901147,2,0.6,9,0,major,fog,low,highway,low
5496,Delhi,Delhi,28.704663,76.894781,3,0.45,21,1,minor,rain,low,rural,low
5497,Chandigarh,Punjab,30.715859,76.838663,3,0.8,19,4,major,rain,low,highway,high
5498,Chennai,Tamil Nadu,13.014649,80.148693,1,0.3,7,0,major,clear,high,urban,high
5499,Mumbai,Maharashtra,19.022661,72.871871,2,0.65,22,1,fatal,fog,low,urban,medium
5500,Kolkata,West Bengal,22.459095,88.337411,3,0.6,10,2,minor,rain,low,rural,medium
5501,Bangalore,Karnataka,12.922691,77.403011,2,0.65,15,0,major,fog,low,urban,high
5502,Chandigarh,Punjab,30.760876,76.726288,0,0.6,9,3,minor,rain,medium,urban,high
5503,Hyderabad,Telangana,17.276745,78.571503,1,0.45,17,1,major,clear,high,urban,high
5504,Kolkata,West Bengal,22.572847,88.467537,0,0.25,6,1,major,rain,medium,rural,medium
5505,Kolkata,West Bengal,22.461338,88.200049,2,0.45,0,4,minor,fog,low,rural,low
5506,Bangalore,Karnataka,12.816405,77.528906,2,0.6,9,0,minor,fog,low,rural,medium
5507,Delhi,Delhi,28.817023,77.236742,0,0.25,3,2,minor,rain,medium,urban,low
5508,Delhi,Delhi,28.527036,77.00288,0,0.45,11,2,minor,rain,medium,rural,high
5509,Kolkata,West Bengal,22.478556,88.385061,3,0.8,8,0,minor,rain,low,rural,high
5510,Chennai,Tamil Nadu,12.996384,80.194442,2,0.45,3,0,major,fog,low,highway,low
5511,Bangalore,Karnataka,13.079926,77.693856,2,0.45,0,0,major,fog,low,urban,medium
5512,Chandigarh,Punjab,30.710744,76.818501,0,0.25,12,3,minor,rain,medium,rural,low
5513,Delhi,Delhi,28.615936,77.059401,0,0.25,3,0,major,rain,medium,urban,low
5514,Chennai,Tamil Nadu,13.173737,80.239311,2,0.45,7,0,minor,fog,low,rural,low
5515,Kolkata,West Bengal,22.467268,88.288742,1,0.1,3,4,minor,clear,high,rural,low
5516,Kolkata,West Bengal,22.446179,88.301967,2,0.45,5,1,minor,fog,low,rural,medium
5517,Kolkata,West Bengal,22.521059,88.369615,0,0.25,11,2,minor,rain,medium,urban,medium
5518,Kolkata,West Bengal,22.438042,88.314776,2,0.65,12,2,minor,fog,low,highway,high
5519,Mumbai,Maharashtra,19.255273,72.802493,1,0.1,4,2,minor,clear,high,rural,low
5520,Kolkata,West Bengal,22.612759,88.313518,2,0.6,19,4,major,fog,low,urban,medium
5521,Chandigarh,Punjab,30.796956,76.731512,0,0.6,17,2,fatal,rain,medium,urban,medium
5522,Mumbai,Maharashtra,19.276139,72.922188,0,0.25,0,1,major,rain,medium,highway,low
5523,Bangalore,Karnataka,13.166211,77.536635,3,0.65,1,5,fatal,rain,low,rural,low
5524,Mumbai,Maharashtra,19.005539,72.987032,2,0.45,12,4,major,fog,low,highway,low
5525,Chennai,Tamil Nadu,13.067617,80.271861,0,0.25,2,0,major,rain,medium,rural,medium
5526,Delhi,Delhi,28.446795,77.139418,3,0.65,2,2,fatal,rain,low,urban,low
5527,Pune,Maharashtra,18.445401,73.812886,1,0.1,2,1,minor,clear,high,rural,low
5528,Chennai,Tamil Nadu,12.83104,80.182448,3,0.45,11,1,major,rain,low,highway,low
5529,Pune,Maharashtra,18.478096,73.949292,0,0.45,5,2,minor,rain,medium,highway,high
5530,Bangalore,Karnataka,13.071398,77.74644,1,0.45,17,2,fatal,clear,high,urban,medium
5531,Delhi,Delhi,28.628766,77.066472,2,0.6,10,3,minor,fog,low,highway,medium
5532,Kolkata,West Bengal,22.662486,88.283075,0,0.6,18,0,major,rain,medium,urban,high
5533,Chandigarh,Punjab,30.688148,76.814017,0,0.25,1,0,minor,rain,medium,highway,medium
5534,Delhi,Delhi,28.452906,76.914099,0,0.25,6,0,minor,rain,medium,rural,medium
5535,Hyderabad,Telangana,17.326074,78.409639,2,0.45,3,1,minor,fog,low,urban,low
5536,Mumbai,Maharashtra,18.900919,72.765126,0,0.25,0,0,major,rain,medium,highway,low
5537,Hyderabad,Telangana,17.444402,78.469904,2,0.45,11,1,minor,fog,low,rural,medium
5538,Delhi,Delhi,28.440174,77.066905,2,0.65,0,2,fatal,fog,low,rural,medium
5539,Chandigarh,Punjab,30.691034,76.793844,2,0.45,2,3,major,fog,low,rural,low
5540,Pune,Maharashtra,18.628495,73.792647,3,1.0,18,4,fatal,rain,low,urban,high
5541,Mumbai,Maharashtra,19.277212,72.719761,0,0.25,1,0,major,rain,medium,urban,low
5542,Kolkata,West Bengal,22.517582,88.412286,2,0.45,12,0,minor,fog,low,urban,medium
5543,Bangalore,Karnataka,13.118736,77.704231,1,0.65,17,1,fatal,clear,high,highway,high
5544,Mumbai,Maharashtra,19.182528,72.808209,2,0.65,22,3,fatal,fog,low,highway,low
5545,Bangalore,Karnataka,13.169323,77.51386,3,0.45,1,0,minor,rain,low,rural,low
5546,Kolkata,West Bengal,22.448164,88.285879,1,0.3,14,5,fatal,clear,high,urban,medium
5547,Hyderabad,Telangana,17.382738,78.575089,0,0.45,16,1,major,rain,medium,highway,high
5548,Kolkata,West Bengal,22.526402,88.495105,1,0.1,21,0,minor,clear,high,highway,low
5549,Bangalore,Karnataka,13.07194,77.75631,3,1.0,10,2,fatal,rain,low,rural,high
5550,Chandigarh,Punjab,30.642742,76.794065,2,0.45,4,3,minor,fog,low,rural,medium
5551,Pune,Maharashtra,18.668454,73.995242,0,0.45,23,4,fatal,rain,medium,urban,low
5552,Bangalore,Karnataka,12.834896,77.565671,2,0.65,6,2,fatal,fog,low,highway,medium
5553,Hyderabad,Telangana,17.370202,78.59312,2,0.65,6,1,fatal,fog,low,urban,low
5554,Bangalore,Karnataka,12.989946,77.493631,3,1.0,19,2,fatal,rain,low,rural,high
5555,Chandigarh,Punjab,30.794613,76.74445,1,0.1,2,3,minor,clear,high,highway,low
5556,Delhi,Delhi,28.477312,76.838902,1,0.1,15,1,minor,clear,high,urban,medium
5557,Bangalore,Karnataka,12.879575,77.46087,2,0.8,9,0,minor,fog,low,urban,high
5558,Delhi,Delhi,28.418366,77.273607,1,0.4,4,5,fatal,clear,high,rural,low
5559,Chennai,Tamil Nadu,12.819679,80.125141,1,0.3,16,4,fatal,clear,high,rural,medium
5560,Mumbai,Maharashtra,18.854486,72.936938,2,0.65,16,4,fatal,fog,low,highway,medium
5561,Mumbai,Maharashtra,19.095907,72.769859,2,0.45,15,2,minor,fog,low,urban,low
5562,Kolkata,West Bengal,22.413182,88.249893,2,0.6,18,1,minor,fog,low,urban,medium
5563,Hyderabad,Telangana,17.305511,78.332954,0,0.25,14,1,minor,rain,medium,highway,low
5564,Hyderabad,Telangana,17.589861,78.543371,2,0.45,0,1,major,fog,low,rural,medium
5565,Chandigarh,Punjab,30.648923,76.835631,2,0.45,1,2,minor,fog,low,urban,low
5566,Delhi,Delhi,28.574621,76.95001,1,0.1,4,0,major,clear,high,urban,low
5567,Bangalore,Karnataka,13.012395,77.416751,3,0.8,8,0,minor,rain,low,highway,high
5568,Mumbai,Maharashtra,18.88644,72.811513,3,0.45,15,1,minor,rain,low,highway,low
5569,Pune,Maharashtra,18.42186,73.939736,1,0.1,3,3,minor,clear,high,highway,medium
5570,Mumbai,Maharashtra,19.229972,72.829409,2,0.8,19,2,minor,fog,low,urban,high
5571,Pune,Maharashtra,18.52798,73.857316,1,0.5,15,1,fatal,clear,high,highway,high
5572,Chandigarh,Punjab,30.734815,76.873125,3,0.45,11,1,minor,rain,low,highway,low
5573,Hyderabad,Telangana,17.250419,78.448275,1,0.1,14,1,minor,clear,high,highway,medium
5574,Pune,Maharashtra,18.532194,73.83203,2,0.45,23,0,minor,fog,low,highway,low
5575,Delhi,Delhi,28.405036,77.271866,1,0.45,19,3,minor,clear,high,highway,high
5576,Mumbai,Maharashtra,19.20647,72.848125,1,0.3,6,1,minor,clear,high,highway,high
5577,Chandigarh,Punjab,30.796992,76.846244,1,0.1,2,1,minor,clear,high,urban,low
5578,Chennai,Tamil Nadu,12.90381,80.265489,1,0.1,11,0,minor,clear,high,urban,medium
5579,Hyderabad,Telangana,17.364862,78.443892,2,0.6,10,3,minor,fog,low,highway,low
5580,Delhi,Delhi,28.836167,77.138915,2,0.45,6,4,minor,fog,low,rural,medium
5581,Chennai,Tamil Nadu,12.918304,80.275596,1,0.1,1,2,minor,clear,high,urban,low
5582,Hyderabad,Telangana,17.237812,78.234861,1,0.25,18,1,minor,clear,high,urban,medium
5583,Chandigarh,Punjab,30.648636,76.828943,1,0.3,16,3,major,clear,high,highway,high
5584,Mumbai,Maharashtra,19.087865,72.92386,3,0.45,1,1,major,rain,low,urban,low
5585,Kolkata,West Bengal,22.50786,88.317822,1,0.1,6,3,minor,clear,high,highway,medium
5586,Chennai,Tamil Nadu,13.044535,80.250072,2,0.6,8,2,major,fog,low,highway,medium
5587,Kolkata,West Bengal,22.601622,88.268037,1,0.1,7,3,minor,clear,high,highway,low
5588,Pune,Maharashtra,18.552734,73.747055,1,0.1,14,2,minor,clear,high,urban,low
5589,Mumbai,Maharashtra,18.898706,72.729374,2,0.8,10,0,minor,fog,low,urban,high
5590,Chennai,Tamil Nadu,12.984466,80.279952,1,0.25,19,3,major,clear,high,highway,medium
5591,Pune,Maharashtra,18.496377,73.889343,1,0.1,15,1,minor,clear,high,rural,medium
5592,Bangalore,Karnataka,13.177701,77.706924,1,0.1,2,2,minor,clear,high,rural,low
5593,Mumbai,Maharashtra,18.986277,72.964202,0,0.25,5,1,minor,rain,medium,rural,low
5594,Pune,Maharashtra,18.685997,73.86739,3,0.65,22,0,minor,rain,low,urban,high
5595,Chennai,Tamil Nadu,13.148936,80.255732,1,0.45,18,0,minor,clear,high,urban,high
5596,Mumbai,Maharashtra,19.219905,72.768848,1,0.1,7,0,major,clear,high,urban,low
5597,Mumbai,Maharashtra,19.064882,72.889396,3,0.65,14,1,minor,rain,low,highway,high
5598,Chandigarh,Punjab,30.659066,76.876133,0,0.65,23,4,fatal,rain,medium,urban,high
5599,Kolkata,West Bengal,22.505629,88.284091,3,0.65,4,4,minor,rain,low,highway,high
5600,Mumbai,Maharashtra,19.266488,72.809251,2,0.6,10,3,major,fog,low,rural,medium
5601,Kolkata,West Bengal,22.545617,88.485237,1,0.1,11,1,minor,clear,high,rural,medium
5602,Chennai,Tamil Nadu,12.948599,80.160574,0,0.6,18,0,minor,rain,medium,rural,high
5603,Chennai,Tamil Nadu,12.888697,80.273382,2,0.45,20,2,minor,fog,low,rural,medium
5604,Chandigarh,Punjab,30.629088,76.887185,3,0.45,14,0,minor,rain,low,rural,low
5605,Mumbai,Maharashtra,18.882502,72.965514,2,0.45,14,2,minor,fog,low,urban,medium
5606,Chennai,Tamil Nadu,13.090077,80.156785,1,0.3,12,5,fatal,clear,high,rural,low
5607,Kolkata,West Bengal,22.414889,88.236353,2,0.65,23,1,fatal,fog,low,rural,low
5608,Mumbai,Maharashtra,19.074577,72.999631,1,0.65,10,5,fatal,clear,high,highway,high
5609,Chennai,Tamil Nadu,12.876447,80.249683,2,0.45,16,1,minor,fog,low,urban,low
5610,Delhi,Delhi,28.43128,76.814307,2,0.85,20,1,fatal,fog,low,highway,high
5611,Chennai,Tamil Nadu,12.952264,80.188725,2,0.45,0,0,minor,fog,low,highway,medium
5612,Kolkata,West Bengal,22.406971,88.443737,1,0.25,17,1,major,clear,high,urban,low
5613,Pune,Maharashtra,18.40565,73.711592,1,0.1,2,2,minor,clear,high,highway,low
5614,Mumbai,Maharashtra,19.018006,72.732341,3,0.45,20,3,minor,rain,low,urban,low
5615,Chandigarh,Punjab,30.746666,76.894644,2,0.45,3,3,major,fog,low,highway,low
5616,Mumbai,Maharashtra,19.168536,72.974967,1,0.45,18,1,minor,clear,high,urban,high
5617,Hyderabad,Telangana,17.292394,78.576674,1,0.5,15,4,fatal,clear,high,urban,high
5618,Mumbai,Maharashtra,18.949051,72.838324,2,0.45,14,5,major,fog,low,rural,medium
5619,Chandigarh,Punjab,30.745387,76.866764,2,0.45,16,1,major,fog,low,rural,low
5620,Delhi,Delhi,28.807158,77.068978,2,0.65,14,2,minor,fog,low,urban,high
5621,Kolkata,West Bengal,22.529362,88.432478,2,0.8,10,0,minor,fog,low,urban,high
5622,Chandigarh,Punjab,30.793285,76.849827,2,0.45,1,1,minor,fog,low,rural,low
5623,Chandigarh,Punjab,30.670343,76.783537,0,0.25,15,1,minor,rain,medium,urban,low
5624,Hyderabad,Telangana,17.438314,78.396207,3,0.65,1,4,fatal,rain,low,rural,low
5625,Pune,Maharashtra,18.687783,73.928563,1,0.1,4,1,minor,clear,high,highway,low
5626,Hyderabad,Telangana,17.261519,78.31884,1,0.1,16,2,major,clear,high,rural,medium
5627,Chandigarh,Punjab,30.683451,76.819908,3,0.85,12,3,fatal,rain,low,urban,high
5628,Hyderabad,Telangana,17.384007,78.489993,0,0.25,3,3,minor,rain,medium,highway,medium
5629,Mumbai,Maharashtra,19.147761,72.757022,2,0.65,11,0,minor,fog,low,rural,high
5630,Bangalore,Karnataka,12.888553,77.48314,2,0.65,6,1,minor,fog,low,rural,high
5631,Chandigarh,Punjab,30.698698,76.766378,0,0.6,8,1,minor,rain,medium,urban,high
5632,Hyderabad,Telangana,17.443283,78.453184,2,0.45,14,4,minor,fog,low,urban,medium
5633,Chennai,Tamil Nadu,13.13497,80.171664,1,0.45,8,1,fatal,clear,high,highway,medium
5634,Bangalore,Karnataka,13.090995,77.417432,2,0.45,23,0,minor,fog,low,highway,low
5635,Kolkata,West Bengal,22.513599,88.263734,0,0.45,23,4,fatal,rain,medium,rural,medium
5636,Kolkata,West Bengal,22.640432,88.371443,3,0.45,7,2,major,rain,low,rural,low
5637,Hyderabad,Telangana,17.587154,78.333984,3,0.45,1,2,minor,rain,low,urban,low
5638,Chandigarh,Punjab,30.617103,76.824868,2,0.45,4,2,minor,fog,low,urban,medium
5639,Hyderabad,Telangana,17.207332,78.407734,2,0.8,9,2,minor,fog,low,rural,high
5640,Delhi,Delhi,28.405495,77.131207,1,0.65,8,4,fatal,clear,high,urban,high
5641,Kolkata,West Bengal,22.657908,88.230419,2,0.65,21,1,fatal,fog,low,highway,low
5642,Chennai,Tamil Nadu,12.97267,80.135841,1,0.1,20,1,minor,clear,high,urban,medium
5643,Hyderabad,Telangana,17.419932,78.23239,0,0.45,16,4,fatal,rain,medium,highway,low
5644,Chandigarh,Punjab,30.699002,76.758596,3,0.45,15,4,minor,rain,low,highway,low
5645,Delhi,Delhi,28.610002,76.907361,2,0.45,0,4,minor,fog,low,highway,low
5646,Mumbai,Maharashtra,18.878893,72.856742,2,0.45,15,0,major,fog,low,rural,low
5647,Chandigarh,Punjab,30.610964,76.862484,3,0.45,21,2,major,rain,low,rural,medium
5648,Bangalore,Karnataka,13.02973,77.761603,1,0.3,0,5,fatal,clear,high,highway,low
5649,Bangalore,Karnataka,12.935187,77.774336,0,0.45,14,0,minor,rain,medium,urban,high
5650,Delhi,Delhi,28.618925,76.809505,1,0.1,0,5,major,clear,high,highway,low
5651,Kolkata,West Bengal,22.476679,88.264731,1,0.45,9,5,fatal,clear,high,highway,medium
5652,Chennai,Tamil Nadu,12.836164,80.270189,2,0.45,7,0,minor,fog,low,highway,low
5653,Bangalore,Karnataka,12.84211,77.47652,1,0.3,23,1,minor,clear,high,rural,high
5654,Chandigarh,Punjab,30.614174,76.884399,2,0.45,11,0,minor,fog,low,urban,medium
5655,Hyderabad,Telangana,17.558945,78.504425,3,0.6,18,0,minor,rain,low,rural,low
5656,Chandigarh,Punjab,30.749403,76.880181,2,0.8,17,0,major,fog,low,urban,high
5657,Chennai,Tamil Nadu,13.120348,80.290025,3,0.45,0,3,minor,rain,low,urban,low
5658,Bangalore,Karnataka,12.870346,77.601306,1,0.25,8,3,minor,clear,high,highway,medium
5659,Bangalore,Karnataka,13.152932,77.570506,1,0.45,9,4,major,clear,high,highway,high
5660,Chennai,Tamil Nadu,13.132088,80.161247,0,0.25,6,1,minor,rain,medium,rural,low
5661,Chennai,Tamil Nadu,13.054735,80.128024,2,0.6,18,2,minor,fog,low,urban,medium
5662,Bangalore,Karnataka,12.897983,77.756634,2,0.65,13,1,fatal,fog,low,highway,medium
5663,Chandigarh,Punjab,30.678954,76.880162,1,0.3,22,0,minor,clear,high,highway,high
5664,Chandigarh,Punjab,30.616703,76.710102,3,0.45,6,0,minor,rain,low,highway,low
5665,Hyderabad,Telangana,17.552291,78.41485,3,0.8,18,1,major,rain,low,highway,high
5666,Hyderabad,Telangana,17.471752,78.466118,2,0.65,12,1,minor,fog,low,rural,high
5667,Chandigarh,Punjab,30.719239,76.793044,2,0.6,10,1,major,fog,low,highway,low
5668,Kolkata,West Bengal,22.582958,88.228218,2,0.65,20,1,fatal,fog,low,urban,medium
5669,Bangalore,Karnataka,13.000155,77.67906,2,0.8,9,0,minor,fog,low,urban,high
5670,Kolkata,West Bengal,22.483277,88.417244,3,0.45,1,3,minor,rain,low,rural,low
5671,Mumbai,Maharashtra,19.272788,72.880763,1,0.1,0,1,major,clear,high,highway,low
5672,Pune,Maharashtra,18.570198,73.891904,1,0.45,8,2,minor,clear,high,highway,high
5673,Pune,Maharashtra,18.408714,73.976338,2,0.45,12,2,major,fog,low,urban,low
5674,Kolkata,West Bengal,22.403543,88.347811,2,0.8,18,0,minor,fog,low,highway,high
5675,Chennai,Tamil Nadu,13.03324,80.223743,3,0.45,7,4,minor,rain,low,urban,medium
5676,Delhi,Delhi,28.493273,76.906078,2,0.45,0,4,major,fog,low,highway,low
5677,Kolkata,West Bengal,22.575034,88.43308,1,0.45,8,4,major,clear,high,rural,high
5678,Hyderabad,Telangana,17.491643,78.22625,1,0.3,15,3,fatal,clear,high,urban,low
5679,Pune,Maharashtra,18.422075,73.875485,2,0.65,16,0,major,fog,low,rural,high
5680,Chandigarh,Punjab,30.763043,76.719019,1,0.1,3,0,minor,clear,high,urban,low
5681,Chennai,Tamil Nadu,13.138819,80.141277,2,0.45,11,1,major,fog,low,urban,low
5682,Bangalore,Karnataka,12.859836,77.469,1,0.3,11,3,major,clear,high,rural,high
5683,Kolkata,West Bengal,22.571457,88.488607,3,0.65,6,1,fatal,rain,low,highway,low
5684,Chandigarh,Punjab,30.610089,76.717155,0,0.6,18,0,minor,rain,medium,highway,high
5685,Chennai,Tamil Nadu,12.809371,80.123588,1,0.1,5,2,minor,clear,high,urban,low
5686,Hyderabad,Telangana,17.352094,78.231996,1,0.45,17,0,minor,clear,high,rural,high
5687,Hyderabad,Telangana,17.424977,78.343551,3,0.45,7,1,minor,rain,low,urban,medium
5688,Mumbai,Maharashtra,19.012834,72.74139,3,0.45,3,1,minor,rain,low,highway,low
5689,Delhi,Delhi,28.659789,77.137836,1,0.3,21,3,fatal,clear,high,highway,medium
5690,Hyderabad,Telangana,17.213628,78.336888,2,0.6,19,2,minor,fog,low,rural,medium
5691,Chandigarh,Punjab,30.712137,76.864836,3,0.6,9,0,major,rain,low,urban,medium
5692,Hyderabad,Telangana,17.269366,78.315142,1,0.5,6,2,fatal,clear,high,rural,high
5693,Delhi,Delhi,28.509091,77.055688,0,0.25,0,1,minor,rain,medium,urban,low
5694,Hyderabad,Telangana,17.201342,78.397009,0,0.45,21,3,fatal,rain,medium,rural,medium
5695,Pune,Maharashtra,18.595819,73.786048,3,0.45,20,0,minor,rain,low,highway,medium
5696,Bangalore,Karnataka,12.914993,77.78864,1,0.1,11,2,major,clear,high,urban,low
5697,Kolkata,West Bengal,22.59554,88.265245,2,0.45,5,3,major,fog,low,highway,low
5698,Chandigarh,Punjab,30.648433,76.767412,1,0.45,19,2,major,clear,high,rural,high
5699,Mumbai,Maharashtra,19.271026,72.763732,2,0.45,15,0,minor,fog,low,urban,low
5700,Delhi,Delhi,28.775197,77.044738,0,0.4,19,1,minor,rain,medium,urban,medium
5701,Chandigarh,Punjab,30.688144,76.80123,2,0.8,8,0,minor,fog,low,rural,high
5702,Chennai,Tamil Nadu,13.055637,80.105365,2,0.65,22,3,minor,fog,low,highway,high
5703,Chandigarh,Punjab,30.627397,76.756247,2,0.45,4,2,minor,fog,low,highway,low
5704,Kolkata,West Bengal,22.582868,88.293147,2,0.45,21,1,minor,fog,low,highway,medium
5705,Chennai,Tamil Nadu,13.096069,80.200814,1,0.1,23,1,minor,clear,high,rural,medium
5706,Hyderabad,Telangana,17.479383,78.521287,0,0.6,9,0,major,rain,medium,urban,high
5707,Hyderabad,Telangana,17.232546,78.39282,1,0.3,20,1,minor,clear,high,urban,high
5708,Hyderabad,Telangana,17.376361,78.458799,0,0.6,8,1,minor,rain,medium,urban,high
5709,Pune,Maharashtra,18.55969,73.989388,2,0.8,18,4,fatal,fog,low,rural,medium
5710,Kolkata,West Bengal,22.574911,88.357193,3,0.45,14,1,minor,rain,low,rural,medium
