accident_id,city,accident_severity,actual,prediction,residual
13746,Pune,minor,0.8,0.8365,-0.0365
13752,Delhi,minor,0.1,0.1547,-0.0547
13753,Pune,fatal,0.45,0.2877,0.1623
13756,Chennai,minor,0.8,0.8148,-0.0148
13757,Delhi,minor,0.25,0.3385,-0.0885
13767,Mumbai,major,0.45,0.5183,-0.0683
13771,Chennai,major,0.3,0.3128,-0.0128
13776,Mumbai,minor,0.65,0.6549,-0.0049
13778,Pune,minor,0.6,0.7114,-0.1114
13781,Pune,minor,0.1,0.196,-0.096
13782,Delhi,minor,0.1,0.1464,-0.0464
13783,Hyderabad,major,0.45,0.4644,-0.0144
13793,Delhi,major,0.45,0.5486,-0.0986
13797,Kolkata,fatal,0.85,0.6398,0.2102
13804,Pune,major,0.25,0.2451,0.0049
13807,Pune,minor,0.1,0.1189,-0.0189
13812,Delhi,fatal,0.3,0.1202,0.1798
13819,Chennai,fatal,0.65,0.4259,0.2241
13822,Pune,minor,0.1,0.1169,-0.0169
13823,Chandigarh,major,0.45,0.4965,-0.0465
13827,Chennai,major,0.45,0.477,-0.027
13829,Bangalore,minor,0.45,0.4453,0.0047
13836,Chennai,fatal,0.45,0.1908,0.2592
13839,Mumbai,minor,0.45,0.4581,-0.0081
13843,Chennai,major,0.8,0.8085,-0.0085
13847,Delhi,minor,0.8,0.9056,-0.1056
13851,Pune,major,0.3,0.3268,-0.0268
13852,Delhi,major,0.1,0.1284,-0.0284
13857,Chandigarh,minor,0.1,0.1459,-0.0459
13867,Hyderabad,major,0.1,0.1003,-0.0003
13869,Mumbai,minor,0.1,0.0849,0.0151
13870,Pune,minor,0.25,0.2958,-0.0458
13885,Pune,major,0.1,0.1409,-0.0409
13894,Kolkata,fatal,0.85,0.6701,0.1799
13895,Delhi,minor,0.3,0.3117,-0.0117
13896,Bangalore,minor,0.8,0.8502,-0.0502
13900,Hyderabad,minor,0.25,0.3792,-0.1292
13902,Pune,minor,0.65,0.6426,0.0074
13903,Pune,major,0.3,0.3083,-0.0083
13904,Bangalore,fatal,0.65,0.5607,0.0893
13918,Mumbai,major,0.3,0.2934,0.0066
13919,Bangalore,minor,0.45,0.5163,-0.0663
13920,Pune,minor,0.25,0.2455,0.0045
13921,Mumbai,minor,0.8,0.8463,-0.0463
13927,Mumbai,major,0.1,0.1091,-0.0091
13929,Bangalore,major,0.45,0.4734,-0.0234
13931,Chandigarh,major,0.1,0.098,0.002
13943,Hyderabad,minor,0.45,0.4351,0.0149
13957,Pune,minor,0.25,0.3662,-0.1162
13963,Chennai,major,0.45,0.5059,-0.0559
13964,Bangalore,minor,0.65,0.646,0.004
13967,Kolkata,minor,0.45,0.4409,0.0091
13973,Kolkata,fatal,1.0,0.8141,0.1859
13975,Chennai,major,0.45,0.5221,-0.0721
13976,Chennai,minor,0.65,0.6863,-0.0363
13979,Hyderabad,fatal,0.5,0.3196,0.1804
13982,Mumbai,minor,0.25,0.2183,0.0317
13984,Kolkata,major,0.45,0.4546,-0.0046
13990,Kolkata,minor,0.45,0.4454,0.0046
13991,Mumbai,major,0.45,0.45,0.0
13995,Delhi,minor,0.65,0.6559,-0.0059
13996,Bangalore,minor,0.1,0.1359,-0.0359
14000,Hyderabad,minor,0.25,0.3196,-0.0696
14012,Bangalore,major,0.45,0.4579,-0.0079
14013,Mumbai,minor,0.3,0.3085,-0.0085
14017,Pune,major,0.1,0.1004,-0.0004
14019,Mumbai,fatal,0.8,0.6822,0.1178
14023,Hyderabad,minor,0.25,0.2372,0.0128
14024,Chennai,minor,0.45,0.438,0.012
14025,Hyderabad,major,0.6,0.6351,-0.0351
14041,Hyderabad,minor,0.65,0.6848,-0.0348
14042,Delhi,minor,0.45,0.4471,0.0029
14049,Chandigarh,fatal,0.65,0.444,0.206
14058,Chandigarh,minor,0.1,0.1106,-0.0106
14060,Chandigarh,minor,0.8,0.8171,-0.0171
14065,Chennai,major,0.1,0.1287,-0.0287
14067,Bangalore,major,0.65,0.7215,-0.0715
14070,Pune,major,0.3,0.4647,-0.1647
14086,Chandigarh,minor,0.1,0.1161,-0.0161
14097,Pune,minor,0.65,0.6635,-0.0135
14104,Chandigarh,major,0.6,0.5822,0.0178
14124,Hyderabad,major,0.1,0.0953,0.0047
14129,Chennai,minor,0.8,0.8813,-0.0813
14137,Chennai,minor,0.45,0.4868,-0.0368
14142,Hyderabad,major,0.65,0.618,0.032
14148,Chennai,minor,0.45,0.4986,-0.0486
14149,Chennai,fatal,0.65,0.4428,0.2072
14154,Chandigarh,major,0.3,0.3449,-0.0449
14160,Chennai,minor,0.3,0.3687,-0.0687
14170,Hyderabad,minor,0.6,0.6574,-0.0574
14172,Mumbai,minor,0.8,0.8177,-0.0177
14180,Chennai,major,0.45,0.4304,0.0196
14188,Delhi,minor,0.65,0.7197,-0.0697
14198,Chandigarh,minor,0.25,0.299,-0.049
14208,Mumbai,major,0.1,0.1824,-0.0824
14211,Kolkata,minor,0.65,0.6724,-0.0224
14213,Chandigarh,minor,0.65,0.6265,0.0235
14214,Bangalore,minor,0.1,0.1487,-0.0487
14217,Chandigarh,major,0.45,0.4486,0.0014
14220,Chennai,fatal,0.65,0.4665,0.1835
14233,Kolkata,major,0.45,0.4712,-0.0212
14238,Delhi,minor,0.65,0.663,-0.013
14239,Chandigarh,minor,0.6,0.634,-0.034
14247,Chennai,minor,0.65,0.6428,0.0072
14252,Kolkata,minor,0.1,0.1023,-0.0023
14254,Chennai,major,0.6,0.6467,-0.0467
14270,Pune,fatal,0.65,0.5683,0.0817
14280,Pune,minor,0.6,0.633,-0.033
14282,Chandigarh,minor,0.45,0.5108,-0.0608
14283,Mumbai,minor,0.8,0.7916,0.0084
14284,Bangalore,fatal,0.85,0.6515,0.1985
14286,Pune,minor,0.65,0.6949,-0.0449
14297,Pune,minor,0.65,0.6344,0.0156
14299,Mumbai,minor,0.1,0.1084,-0.0084
14308,Mumbai,major,0.65,0.7302,-0.0802
14310,Chandigarh,fatal,0.3,0.1162,0.1838
14312,Chandigarh,minor,0.6,0.6277,-0.0277
14324,Hyderabad,minor,0.65,0.7525,-0.1025
14325,Hyderabad,fatal,0.85,0.6382,0.2118
14333,Pune,major,0.6,0.6101,-0.0101
14335,Kolkata,fatal,0.45,0.2703,0.1797
14342,Pune,minor,0.65,0.6738,-0.0238
14344,Hyderabad,major,0.45,0.3893,0.0607
14347,Bangalore,minor,0.45,0.5017,-0.0517
14348,Bangalore,minor,0.8,0.8757,-0.0757
14353,Chandigarh,minor,0.25,0.2367,0.0133
14355,Mumbai,minor,0.45,0.4734,-0.0234
14363,Hyderabad,major,0.6,0.6403,-0.0403
14366,Pune,major,0.45,0.4594,-0.0094
14389,Hyderabad,major,0.8,0.7987,0.0013
14390,Delhi,fatal,0.65,0.5227,0.1273
14411,Bangalore,minor,0.45,0.4579,-0.0079
14413,Hyderabad,minor,0.45,0.4414,0.0086
14414,Pune,minor,0.3,0.3337,-0.0337
14417,Hyderabad,major,0.3,0.3214,-0.0214
14418,Chandigarh,major,0.45,0.453,-0.003
14439,Hyderabad,fatal,0.3,0.1103,0.1897
14442,Delhi,fatal,0.65,0.4477,0.2023
14444,Hyderabad,minor,0.1,0.1225,-0.0225
14451,Kolkata,minor,0.6,0.609,-0.009
14453,Kolkata,minor,0.1,0.1661,-0.0661
14456,Delhi,minor,0.25,0.3032,-0.0532
14475,Chennai,minor,0.6,0.7236,-0.1236
14477,Kolkata,minor,0.45,0.4935,-0.0435
14481,Bangalore,minor,0.45,0.4863,-0.0363
14485,Kolkata,minor,0.6,0.6105,-0.0105
14488,Pune,major,0.45,0.4433,0.0067
14489,Chandigarh,minor,0.65,0.6884,-0.0384
14492,Bangalore,major,0.1,0.1668,-0.0668
14494,Delhi,fatal,1.0,0.8413,0.1587
14508,Hyderabad,major,0.45,0.4748,-0.0248
14512,Hyderabad,minor,0.25,0.2446,0.0054
14513,Mumbai,major,0.3,0.2988,0.0012
14516,Mumbai,fatal,0.3,0.1164,0.1836
14517,Bangalore,minor,0.3,0.3475,-0.0475
14518,Chennai,minor,0.3,0.4479,-0.1479
14519,Kolkata,minor,0.65,0.653,-0.003
14520,Pune,major,0.6,0.5881,0.0119
14524,Hyderabad,minor,0.65,0.7217,-0.0717
14526,Hyderabad,fatal,0.3,0.1145,0.1855
14529,Mumbai,minor,0.45,0.4624,-0.0124
14530,Chandigarh,minor,0.25,0.2877,-0.0377
14533,Kolkata,minor,0.65,0.6688,-0.0188
14537,Pune,major,0.45,0.463,-0.013
14549,Pune,major,0.3,0.2754,0.0246
14552,Bangalore,minor,0.1,0.1419,-0.0419
14554,Hyderabad,major,0.25,0.2999,-0.0499
14556,Pune,minor,0.25,0.2301,0.0199
14557,Chandigarh,major,0.8,0.8427,-0.0427
14558,Mumbai,major,0.1,0.1102,-0.0102
14559,Chennai,minor,0.45,0.5512,-0.1012
14560,Bangalore,minor,0.25,0.2533,-0.0033
14561,Delhi,minor,0.65,0.6894,-0.0394
14563,Hyderabad,major,0.3,0.3451,-0.0451
14588,Chennai,minor,0.45,0.4718,-0.0218
14593,Mumbai,minor,0.45,0.4592,-0.0092
14598,Pune,minor,0.1,0.1627,-0.0627
14602,Chandigarh,major,0.25,0.2794,-0.0294
14607,Kolkata,minor,0.3,0.3149,-0.0149
14615,Mumbai,major,0.1,0.1081,-0.0081
14618,Chennai,minor,0.25,0.278,-0.028
14624,Hyderabad,minor,0.45,0.4903,-0.0403
14628,Mumbai,minor,0.45,0.5052,-0.0552
14631,Hyderabad,major,0.25,0.2225,0.0275
14636,Pune,minor,0.3,0.2641,0.0359
14640,Bangalore,minor,0.35,0.3974,-0.0474
14641,Kolkata,minor,0.6,0.5966,0.0034
14644,Mumbai,minor,0.45,0.4849,-0.0349
14649,Kolkata,minor,0.65,0.6478,0.0022
14659,Pune,fatal,0.3,0.1983,0.1017
14661,Bangalore,major,0.25,0.3765,-0.1265
14666,Chennai,major,0.4,0.4291,-0.0291
14667,Kolkata,minor,0.4,0.4778,-0.0778
14686,Bangalore,minor,0.45,0.4826,-0.0326
14688,Delhi,minor,0.3,0.3589,-0.0589
14691,Mumbai,minor,0.45,0.4692,-0.0192
14700,Mumbai,minor,0.3,0.3405,-0.0405
14704,Mumbai,minor,0.3,0.287,0.013
14710,Bangalore,fatal,0.3,0.1704,0.1296
14711,Pune,minor,0.3,0.2939,0.0061
14715,Kolkata,minor,0.45,0.4559,-0.0059
14717,Chennai,minor,0.65,0.6686,-0.0186
14721,Delhi,major,0.65,0.6854,-0.0354
14726,Mumbai,minor,0.45,0.4492,0.0008
14729,Hyderabad,minor,0.25,0.3628,-0.1128
14731,Delhi,minor,0.25,0.2414,0.0086
14735,Bangalore,major,0.45,0.4612,-0.0112
14736,Pune,major,0.45,0.4695,-0.0195
14738,Kolkata,minor,0.65,0.682,-0.032
14742,Mumbai,minor,0.8,0.7934,0.0066
14744,Hyderabad,minor,0.25,0.3434,-0.0934
14745,Hyderabad,major,0.1,0.1362,-0.0362
14750,Bangalore,minor,0.65,0.7186,-0.0686
14754,Delhi,minor,0.45,0.4507,-0.0007
14756,Hyderabad,major,0.6,0.594,0.006
14760,Bangalore,minor,0.3,0.4112,-0.1112
14763,Delhi,minor,0.45,0.4758,-0.0258
14770,Chandigarh,minor,0.1,0.1044,-0.0044
14772,Delhi,minor,0.6,0.6497,-0.0497
14775,Chandigarh,fatal,0.65,0.4901,0.1599
14779,Chennai,fatal,0.5,0.362,0.138
14796,Pune,minor,0.6,0.7026,-0.1026
14805,Kolkata,minor,0.1,0.1152,-0.0152
14815,Chandigarh,minor,0.45,0.5443,-0.0943
14818,Pune,minor,0.45,0.4788,-0.0288
14820,Hyderabad,minor,0.45,0.5565,-0.1065
14823,Bangalore,major,0.1,0.1059,-0.0059
14831,Chennai,major,0.25,0.3241,-0.0741
14838,Mumbai,fatal,0.45,0.2566,0.1934
14839,Bangalore,minor,0.25,0.2705,-0.0205
14849,Hyderabad,minor,0.1,0.1108,-0.0108
14853,Hyderabad,minor,0.45,0.4605,-0.0105
14858,Chennai,major,0.45,0.4408,0.0092
14861,Bangalore,minor,0.45,0.4806,-0.0306
14863,Chennai,major,0.45,0.5646,-0.1146
14870,Chandigarh,minor,0.45,0.4639,-0.0139
14872,Delhi,major,0.45,0.493,-0.043
14875,Chennai,minor,0.1,0.1613,-0.0613
14883,Delhi,minor,0.45,0.4896,-0.0396
14884,Mumbai,minor,0.45,0.4764,-0.0264
14886,Delhi,minor,0.1,0.1323,-0.0323
14889,Pune,fatal,0.45,0.3083,0.1417
14898,Chandigarh,minor,0.3,0.3348,-0.0348
14899,Kolkata,major,0.4,0.4878,-0.0878
14903,Chandigarh,minor,0.45,0.5026,-0.0526
14905,Chennai,major,0.25,0.2681,-0.0181
14909,Chandigarh,minor,0.1,0.0636,0.0364
14910,Mumbai,minor,0.25,0.2846,-0.0346
14916,Kolkata,minor,0.1,0.1224,-0.0224
14917,Bangalore,minor,0.45,0.4768,-0.0268
14928,Chandigarh,minor,0.45,0.4445,0.0055
14932,Bangalore,major,0.45,0.4555,-0.0055
14937,Bangalore,minor,0.1,0.1456,-0.0456
14942,Kolkata,fatal,0.65,0.4651,0.1849
14946,Chennai,major,0.4,0.4152,-0.0152
14953,Hyderabad,fatal,0.65,0.4446,0.2054
14956,Kolkata,major,0.45,0.4698,-0.0198
14957,Mumbai,minor,0.45,0.4491,0.0009
14963,Hyderabad,major,0.8,0.8167,-0.0167
14971,Hyderabad,fatal,0.3,0.124,0.176
14978,Chennai,major,0.25,0.3043,-0.0543
14986,Pune,fatal,0.3,0.0992,0.2008
14987,Kolkata,major,0.1,0.1246,-0.0246
14988,Delhi,fatal,0.65,0.6051,0.0449
15004,Delhi,fatal,0.3,0.1485,0.1515
15008,Kolkata,fatal,0.85,0.6733,0.1767
15012,Kolkata,fatal,0.3,0.1548,0.1452
15023,Chennai,minor,0.25,0.2859,-0.0359
15027,Chandigarh,major,0.1,0.1051,-0.0051
15028,Mumbai,minor,0.45,0.4543,-0.0043
15031,Delhi,minor,0.1,0.1211,-0.0211
15032,Chennai,major,0.1,0.177,-0.077
15037,Pune,minor,0.25,0.2495,0.0005
15040,Kolkata,minor,0.45,0.4353,0.0147
15052,Bangalore,major,0.8,0.8239,-0.0239
15055,Hyderabad,major,0.25,0.2925,-0.0425
15060,Hyderabad,major,0.45,0.4387,0.0113
15062,Mumbai,major,0.65,0.7081,-0.0581
15072,Chandigarh,major,0.1,0.1192,-0.0192
15079,Pune,minor,0.1,0.1304,-0.0304
15080,Kolkata,major,0.45,0.4402,0.0098
15085,Delhi,minor,0.25,0.2452,0.0048
15090,Chandigarh,minor,0.45,0.5111,-0.0611
15095,Pune,major,0.8,0.8706,-0.0706
15100,Chennai,major,0.1,0.1004,-0.0004
15105,Kolkata,minor,0.6,0.6095,-0.0095
15109,Hyderabad,major,0.65,0.6224,0.0276
15117,Chandigarh,major,0.45,0.4935,-0.0435
15123,Bangalore,minor,0.3,0.3811,-0.0811
15125,Kolkata,minor,0.45,0.4579,-0.0079
15126,Delhi,fatal,0.85,0.6447,0.2053
15127,Chandigarh,fatal,0.65,0.451,0.199
15131,Kolkata,minor,0.45,0.5587,-0.1087
15132,Hyderabad,fatal,0.3,0.1265,0.1735
15133,Pune,major,0.45,0.4226,0.0274
15138,Delhi,fatal,0.85,0.6897,0.1603
15142,Mumbai,fatal,0.65,0.4595,0.1905
15146,Mumbai,fatal,0.65,0.5042,0.1458
15149,Mumbai,minor,0.65,0.7258,-0.0758
15154,Bangalore,minor,0.6,0.8228,-0.2228
15160,Bangalore,minor,0.6,0.6424,-0.0424
15162,Mumbai,minor,0.65,0.6779,-0.0279
15166,Chennai,fatal,0.85,0.6737,0.1763
15167,Hyderabad,minor,0.1,0.1258,-0.0258
15175,Delhi,minor,0.25,0.3108,-0.0608
15188,Chandigarh,major,0.1,0.1191,-0.0191
15194,Kolkata,minor,0.45,0.4348,0.0152
15205,Bangalore,minor,0.45,0.4726,-0.0226
15216,Chandigarh,minor,0.45,0.4697,-0.0197
15221,Bangalore,fatal,0.65,0.4886,0.1614
15222,Hyderabad,minor,0.45,0.492,-0.042
15223,Chennai,minor,0.1,0.0718,0.0282
15228,Bangalore,major,0.45,0.4629,-0.0129
15238,Chandigarh,fatal,0.65,0.4779,0.1721
15243,Chandigarh,major,0.25,0.2623,-0.0123
15245,Chandigarh,fatal,0.45,0.3476,0.1024
15249,Hyderabad,major,0.8,0.8497,-0.0497
15259,Pune,minor,0.45,0.4686,-0.0186
15263,Mumbai,major,0.45,0.4914,-0.0414
15276,Pune,minor,0.25,0.338,-0.088
15284,Kolkata,major,0.45,0.4775,-0.0275
15294,Chandigarh,fatal,0.65,0.4972,0.1528
15311,Mumbai,fatal,0.3,0.1255,0.1745
15314,Chandigarh,minor,0.45,0.4954,-0.0454
15315,Chennai,minor,0.3,0.3395,-0.0395
15320,Chennai,minor,0.25,0.3067,-0.0567
15324,Chennai,minor,0.8,0.8826,-0.0826
15330,Delhi,major,0.3,0.3254,-0.0254
15337,Chandigarh,minor,0.8,0.7991,0.0009
15338,Mumbai,minor,0.45,0.4615,-0.0115
15342,Chandigarh,fatal,0.3,0.1444,0.1556
15346,Hyderabad,major,0.45,0.5043,-0.0543
15362,Mumbai,major,0.45,0.4292,0.0208
15364,Pune,major,0.3,0.4046,-0.1046
15368,Bangalore,minor,0.1,0.1479,-0.0479
15372,Bangalore,minor,0.8,0.8254,-0.0254
15375,Chandigarh,minor,0.45,0.477,-0.027
15387,Bangalore,fatal,0.8,0.626,0.174
15390,Kolkata,major,0.45,0.465,-0.015
15393,Bangalore,minor,0.8,0.8029,-0.0029
15394,Kolkata,fatal,0.5,0.3818,0.1182
15400,Bangalore,fatal,0.8,0.6353,0.1647
15410,Delhi,fatal,0.3,0.1476,0.1524
15411,Chennai,minor,0.45,0.4858,-0.0358
15415,Chennai,minor,0.1,0.1322,-0.0322
15417,Chandigarh,minor,0.25,0.2547,-0.0047
15424,Hyderabad,major,0.65,0.626,0.024
15437,Chennai,minor,0.45,0.4956,-0.0456
15439,Chennai,minor,0.8,0.8156,-0.0156
15440,Hyderabad,minor,0.1,0.1554,-0.0554
15445,Mumbai,major,0.65,0.7007,-0.0507
15451,Hyderabad,major,0.45,0.4794,-0.0294
15457,Mumbai,major,0.6,0.6885,-0.0885
15458,Kolkata,minor,0.4,0.4361,-0.0361
15459,Mumbai,major,0.45,0.5311,-0.0811
15464,Chennai,minor,0.3,0.3174,-0.0174
15465,Pune,minor,0.1,0.1942,-0.0942
15468,Hyderabad,minor,0.3,0.3238,-0.0238
15469,Hyderabad,major,0.1,0.1348,-0.0348
15479,Chennai,minor,0.4,0.426,-0.026
15480,Chennai,major,0.3,0.3361,-0.0361
15485,Pune,major,0.65,0.7242,-0.0742
15497,Chandigarh,minor,0.3,0.3125,-0.0125
15499,Chennai,major,0.1,0.1287,-0.0287
15501,Delhi,major,0.1,0.1127,-0.0127
15514,Kolkata,minor,0.45,0.4909,-0.0409
15521,Bangalore,minor,0.25,0.2612,-0.0112
15522,Delhi,minor,0.25,0.2565,-0.0065
15524,Chandigarh,minor,0.8,0.8269,-0.0269
15536,Chandigarh,major,0.6,0.5996,0.0004
15547,Mumbai,minor,0.65,0.6881,-0.0381
15548,Mumbai,major,0.65,0.6536,-0.0036
15549,Mumbai,minor,0.45,0.531,-0.081
15558,Pune,minor,0.45,0.4482,0.0018
15559,Pune,minor,0.1,0.163,-0.063
15564,Mumbai,major,0.1,0.1279,-0.0279
15566,Bangalore,minor,0.3,0.3506,-0.0506
15568,Hyderabad,major,0.45,0.4584,-0.0084
15574,Bangalore,minor,0.25,0.2846,-0.0346
15578,Kolkata,fatal,0.3,0.1098,0.1902
15581,Bangalore,major,0.3,0.371,-0.071
15586,Bangalore,minor,0.1,0.1301,-0.0301
15592,Chennai,major,0.45,0.4772,-0.0272
15597,Bangalore,minor,0.6,0.5827,0.0173
15601,Kolkata,minor,0.1,0.1485,-0.0485
15613,Kolkata,minor,0.3,0.322,-0.022
15617,Chandigarh,fatal,0.65,0.4878,0.1622
15624,Mumbai,minor,0.45,0.4748,-0.0248
15628,Chennai,minor,0.45,0.5668,-0.1168
15646,Pune,minor,0.45,0.4531,-0.0031
15652,Chandigarh,minor,0.25,0.2581,-0.0081
15657,Hyderabad,minor,0.1,0.111,-0.011
15662,Pune,minor,0.45,0.4784,-0.0284
15668,Hyderabad,major,0.65,0.6991,-0.0491
15675,Hyderabad,minor,0.1,0.1219,-0.0219
15676,Pune,minor,0.65,0.7143,-0.0643
15678,Chandigarh,major,0.45,0.45,0.0
15685,Hyderabad,major,0.8,0.7934,0.0066
15691,Mumbai,minor,0.6,0.6448,-0.0448
15695,Pune,minor,0.25,0.2685,-0.0185
15696,Hyderabad,minor,0.45,0.4847,-0.0347
15699,Mumbai,fatal,0.5,0.3257,0.1743
15708,Bangalore,fatal,0.85,0.7348,0.1152
15715,Pune,minor,0.6,0.6828,-0.0828
15721,Chennai,major,0.1,0.1172,-0.0172
15726,Chandigarh,fatal,0.85,0.6877,0.1623
15728,Pune,minor,0.45,0.4435,0.0065
15733,Delhi,minor,0.65,0.6875,-0.0375
15739,Delhi,minor,0.1,0.116,-0.016
15747,Chennai,minor,0.25,0.2759,-0.0259
15756,Kolkata,minor,0.1,0.134,-0.034
15757,Mumbai,major,0.3,0.3267,-0.0267
15758,Chandigarh,fatal,1.0,0.8015,0.1985
15762,Chandigarh,minor,0.65,0.6898,-0.0398
15764,Kolkata,minor,0.8,0.8746,-0.0746
15775,Bangalore,minor,0.45,0.5044,-0.0544
15779,Mumbai,fatal,0.85,0.6858,0.1642
15786,Delhi,major,0.45,0.5246,-0.0746
15796,Pune,minor,0.3,0.4007,-0.1007
15798,Mumbai,minor,0.8,0.8225,-0.0225
15800,Hyderabad,minor,0.1,0.0889,0.0111
15802,Pune,minor,0.45,0.5353,-0.0853
15803,Chennai,minor,0.25,0.2666,-0.0166
15804,Delhi,minor,0.1,0.0929,0.0071
15806,Kolkata,minor,0.1,0.2547,-0.1547
15808,Delhi,fatal,0.3,0.1197,0.1803
15812,Chennai,minor,0.45,0.4834,-0.0334
15814,Mumbai,minor,0.45,0.5125,-0.0625
15818,Hyderabad,major,0.25,0.2511,-0.0011
15822,Delhi,fatal,0.5,0.3337,0.1663
15824,Pune,major,0.1,0.1437,-0.0437
15830,Bangalore,fatal,0.65,0.4745,0.1755
15836,Chandigarh,minor,0.1,0.105,-0.005
15838,Bangalore,major,0.25,0.2446,0.0054
15857,Chandigarh,major,0.25,0.3293,-0.0793
15858,Chandigarh,minor,0.1,0.1515,-0.0515
15860,Hyderabad,minor,0.25,0.2406,0.0094
15872,Chennai,major,0.25,0.2929,-0.0429
15874,Kolkata,major,0.1,0.1872,-0.0872
15882,Pune,minor,0.45,0.4855,-0.0355
15886,Hyderabad,major,0.25,0.2467,0.0033
15896,Pune,fatal,0.65,0.4588,0.1912
15912,Bangalore,minor,0.45,0.5457,-0.0957
15943,Delhi,major,0.3,0.3372,-0.0372
15944,Chennai,minor,0.6,0.6623,-0.0623
15948,Kolkata,minor,0.45,0.4642,-0.0142
15965,Mumbai,fatal,0.65,0.4555,0.1945
15978,Hyderabad,major,0.45,0.5156,-0.0656
15980,Pune,fatal,0.65,0.44,0.21
15981,Delhi,fatal,0.3,0.1259,0.1741
15983,Pune,minor,0.8,0.8635,-0.0635
15988,Pune,fatal,0.65,0.4688,0.1812
15999,Chandigarh,minor,0.45,0.5431,-0.0931
16005,Pune,minor,0.45,0.4911,-0.0411
16007,Pune,major,0.25,0.2602,-0.0102
16011,Chandigarh,minor,0.45,0.4764,-0.0264
16020,Delhi,fatal,0.65,0.5354,0.1146
16022,Chandigarh,minor,0.25,0.329,-0.079
16030,Chandigarh,minor,0.1,0.0955,0.0045
16038,Chandigarh,minor,0.6,0.6974,-0.0974
16039,Pune,major,0.65,0.6904,-0.0404
16054,Chennai,minor,0.45,0.4843,-0.0343
16056,Mumbai,major,0.45,0.4702,-0.0202
16057,Hyderabad,major,0.3,0.3421,-0.0421
16063,Bangalore,minor,0.1,0.1427,-0.0427
16065,Chandigarh,major,0.65,0.6884,-0.0384
16079,Pune,major,0.25,0.2948,-0.0448
16083,Mumbai,minor,0.45,0.509,-0.059
16087,Bangalore,minor,0.6,0.6247,-0.0247
16105,Chennai,major,0.1,0.1645,-0.0645
16111,Chennai,major,0.45,0.468,-0.018
16112,Chennai,minor,0.45,0.4254,0.0246
16120,Hyderabad,minor,0.1,0.1047,-0.0047
16126,Pune,major,0.45,0.4747,-0.0247
16127,Hyderabad,minor,0.45,0.4563,-0.0063
16128,Mumbai,minor,0.45,0.4665,-0.0165
16129,Pune,minor,0.65,0.6528,-0.0028
16137,Chennai,fatal,0.45,0.274,0.176
16140,Bangalore,minor,0.65,0.6843,-0.0343
16141,Delhi,minor,0.65,0.678,-0.028
16143,Delhi,major,0.1,0.1759,-0.0759
16147,Delhi,major,0.3,0.4013,-0.1013
16149,Bangalore,minor,0.8,0.8358,-0.0358
16155,Chandigarh,fatal,0.3,0.0705,0.2295
16156,Mumbai,minor,0.45,0.5204,-0.0704
16159,Chandigarh,minor,0.45,0.4231,0.0269
16163,Delhi,minor,0.4,0.4017,-0.0017
16165,Mumbai,minor,0.45,0.5242,-0.0742
16178,Pune,minor,0.25,0.2935,-0.0435
16180,Chennai,major,0.8,0.8371,-0.0371
16189,Chennai,fatal,0.65,0.4799,0.1701
16212,Pune,minor,0.65,0.7249,-0.0749
16215,Chandigarh,major,0.45,0.4941,-0.0441
16216,Mumbai,minor,0.8,0.8178,-0.0178
16219,Bangalore,major,0.45,0.4785,-0.0285
16226,Kolkata,minor,0.25,0.2071,0.0429
16227,Pune,minor,0.65,0.6858,-0.0358
16241,Pune,major,0.45,0.4662,-0.0162
16247,Chandigarh,fatal,0.6,0.46,0.14
16250,Pune,minor,0.45,0.4567,-0.0067
16253,Chandigarh,fatal,0.65,0.4375,0.2125
16264,Bangalore,fatal,0.6,0.3733,0.2267
16265,Hyderabad,minor,0.65,0.7287,-0.0787
16272,Chennai,major,0.6,0.6027,-0.0027
16273,Mumbai,minor,0.4,0.4617,-0.0617
16274,Pune,minor,0.45,0.521,-0.071
16276,Mumbai,minor,0.9,0.8771,0.0229
16281,Hyderabad,minor,0.25,0.2732,-0.0232
16283,Bangalore,minor,0.45,0.4813,-0.0313
16284,Bangalore,major,0.1,0.1458,-0.0458
16286,Chandigarh,major,0.8,0.8088,-0.0088
16294,Mumbai,minor,0.45,0.4649,-0.0149
16303,Chandigarh,major,0.8,0.8006,-0.0006
16340,Hyderabad,fatal,0.65,0.5083,0.1417
16341,Bangalore,minor,0.6,0.7369,-0.1369
16345,Chennai,fatal,0.5,0.3006,0.1994
16346,Bangalore,minor,0.6,0.5884,0.0116
16349,Pune,minor,0.1,0.1189,-0.0189
16350,Chennai,major,0.6,0.6358,-0.0358
16364,Chennai,minor,0.25,0.29,-0.04
16365,Chennai,fatal,0.3,0.1549,0.1451
16366,Chennai,major,0.65,0.6491,0.0009
16367,Chennai,minor,0.65,0.8092,-0.1592
16374,Mumbai,minor,0.1,0.0995,0.0005
16377,Hyderabad,minor,0.45,0.4387,0.0113
16379,Chennai,minor,0.25,0.3004,-0.0504
16382,Chandigarh,fatal,1.0,0.8562,0.1438
16386,Chennai,major,0.45,0.48,-0.03
16388,Chandigarh,minor,0.45,0.4699,-0.0199
16392,Pune,fatal,0.3,0.1648,0.1352
16395,Pune,minor,0.1,0.1477,-0.0477
16407,Chandigarh,major,0.6,0.6073,-0.0073
16409,Bangalore,fatal,0.45,0.2505,0.1995
16412,Bangalore,minor,0.1,0.1098,-0.0098
16424,Bangalore,major,0.1,0.1292,-0.0292
